sentence,label
，普世題材中的清新，同志情感或是禁忌之愛在電影作品中不算少見，無論是什麼背景的觀眾很快就能進入狀況，，而他們唯一需要知道的就是數十年前台灣的時空背景之下，民風保守，同性戀不被社會，所容,刻在你心底的名字
即使觀眾不清楚，故事不斷用各種插曲提醒觀眾兩位主角之間是禁忌之愛，例如神，父不斷強調的原罪與地獄、男同學因性傾向被某人、父母期待孩子成家等,刻在你心底的名字
這樣的背景，，也成就了這個故事和其他同志題材的差異性——沒有過多的親暱場景、在極度壓抑的氛圍，下，卻毫無疑問地展現兩位主角之間的深厚情誼,刻在你心底的名字
故事裡看似奔放的某人卻比較先向現，實低頭，為了保護某人某人而疏遠他，甚至想幫他矯正性向，讓他能走向正軌,刻在你心底的名字
，而某人則在一次一次禱告及與神父的對話中，釐清了自己的心思，卻無奈最後仍得屈服現，實,刻在你心底的名字
，不貪心、有多少篇幅說多少故事，故事線其實非常簡單，絕大多數的情節，都是在用近乎枝微末節的小事烘托出兩人強烈的，情感以及關係的轉折，從兩人初遇的眼神交流、面對某人的無助、剪影互動的曖昧、以及，後續又透過吃飯、借機車、放氣球等鋪墊出兩人漸行漸遠，觀眾在不知不覺間就會感受到，情緒的醞釀,刻在你心底的名字
畢竟電影的篇幅有限，編劇與導演並不貪心，把一些不影響主線的背景資訊，放到最淡,刻在你心底的名字
例如有看到國外網友詢問為什麼蔣總統過世要假哭，台灣人可以很快理解，不，過無論如何都與主線無關，因此該場景的重點還是擺在兩人靠肩及相攜出遊的親暱互動,刻在你心底的名字
，節奏與場景切換，兩位主角在教官室鬧事掛彩後回到某人家那一段是一個張力極強的情節，導演節奏抓得非，常緊湊，從某人好幾度脫口而出的出櫃告白，到某人硬生生的截斷，以及父母親聲音慢，慢在背景fade out彷彿是內心聲音在質問兩位主角如果一生都不交女朋友，可以嗎？從教，官到父母都以為兩位是因為搶女友而大打出手，一頭是不被世界理解的痛苦，另一頭又似，乎是對於這樣的誤解掩蓋住更難以啟齒真相的慶幸，那種內心掙扎的層次感非常分明，,刻在你心底的名字
接著兩人漫無目的地到了海邊，在一陣瘋狂吼叫後看著潮起潮落，四周空無一人，彷彿，那就是世界的盡頭，而他們唯有在那時，才能相守,刻在你心底的名字
，到了尾聲，每個場景的掌握也都不馬虎，從今昔交錯的一通電話，讓21世紀的line，打到，了多年前的巨型家用電話，尖銳刺耳的鈴響、某人想接又不敢接的心情和那個用舊式卡，帶放出的歌——導演在這裡很適度的留白，用寥寥幾個場景交代了多年的變化，而某人，在電話那頭聽到久久無法自已,刻在你心底的名字
我很喜歡這種留白的方式,刻在你心底的名字
任何藝術作品都需要適度留白，，五顏六色太滿的畫會讓人眼花撩亂，而同樣的，每句話都說、每個場景都起承轉合的故，事會讓人覺得像是寫論文，少了想像空間,刻在你心底的名字
特別是要把壓抑的氛圍充分展現，留白就是最，好的處理,刻在你心底的名字
末了，一樣用娓娓道來的方式，導演將故事帶向了一個苦中帶甜的結局,刻在你心底的名字
，我很喜歡的一段場景是中年後的某人到了尼加拉瓜大瀑布，聽著導遊講著最俗氣不過的美，人魚神話故事——在不能自由戀愛的遠古時代，相傳有個少女為了愛而死，而她的淚成了，瀑布——山無陵、天地合，乃敢與君絕,刻在你心底的名字
活在現代的我們啊，科技如此發達，文明如此進，步，為什麼還是跟數千年前的神話一樣，見證著海枯石爛的誓言，卻也經歷著無法與相愛，之人相守的悲劇呢？某人沒有說半句話，從頭到尾他就是個再也平凡不過的觀光客，就如，同在茫茫人海中的我們每個人,刻在你心底的名字
，當然，其他細節一樣非常精彩，例如神父未曾多提的過去、兩人重逢後搶手機的甜蜜戲碼，以及最後的晚安，沒有誰死誰活灑狗血，只留下一個半真半幻的開放結局，彷彿他們中間，未曾失去三十年……，愛是最能跨越文化與國界的語言，這部電影的成功，來自真摯情感的描寫以及簡單卻不失，細膩的情節，讓觀眾很容易也想起自己年少時最珍視的一個名字,刻在你心底的名字
在現實裡，也許我們就，如同兩位主角一樣，就算拜科技所賜能夠重逢也再也不可能回到從前,刻在你心底的名字
但在記憶中，那卻，是雋永名刻於心的名字,刻在你心底的名字
今天一口氣看了消失的情人節和刻在你心底的名字，這兩部，對於刻在有一點心得和感想，先前對於同志相關電影，是有一點遲疑的，本身不排斥但也沒什麼太大的興趣，所以院線片就沒去看了，但這部電影最讓我感興趣的，有兩點，一個是校園青春背景，另一個則是有長大後的劇情，特别是長大後這裡，在經歷過青春歲月的風風雨雨，和歲月風霜的歷練，通常會有更多的感觸體會，剛好自己正是四十歲左右的年紀，更能去感同身受年輕時的那些青澀的回憶，最期待年邁時的這一段戲，但很可惜的，都沒有發揮的很好，也不如我的預期，以為會有更多的回憶片段，我指的是主角們高中畢業到大學生涯，或者是出社會後的一些遇到的現實困難和人生經歷，如果有這些回憶片段，更突顯出劇中戴立忍和王識賢的年紀背景，一種大叔緬懷過去情懷的意境，就像是李宗盛的《山丘》歌詞中對於過去人生的感嘆和懊悔，兩個主角在二三十年後，再次相遇，這橋段照理說是可以讓人很感動，很好發揮的，相信看過日韓偶像劇的，應該都知道，這一幕絕對是極感人，會讓人飆淚的一幕，結果沒有，就這樣平平淡淡不期而遇，真的浪費了,刻在你心底的名字
再次可惜，在本部片是完全沒有的，這是我最期待的一點，卻也是最失望的的地方，真的可惜了,刻在你心底的名字
既然安排兩個世代相隔三十年的自己，卻完全沒交代這三十年的點點滴滴，呼應對年少輕狂的那段愛的執著和緬懷,刻在你心底的名字
，校園青春一直是對我這種大叔級，很懷念的回憶，懷念那種年少輕狂又衝動幼稚的歲月,刻在你心底的名字
這部片可以做的更好，就真的差那麼一點了，主題曲真的救了這部片，很棒的的一首歌，也恭喜它得到金馬獎最佳電影歌曲，雖然我認為《孤味》這首歌更應該獲獎，不過這首歌是真的呼應了本片的精神,刻在你心底的名字
《刻在你心底的名字》／時代體制寫給自由的深刻告白，    打這篇文章好像有點晚了，去年年底看完北影版後原本想為這部電影寫些什麼，但遲遲覺得難以下筆，思考了很久才將我對這部電影的想法整理好，某方面可能也是因為這部電影蠻極端的，近期在版上的爭議性也很高，看完後一時之間很難在心裡歸類這部電影的位置，套一句電影中的台詞評審不是很愛就是很討厭，當然如果你已經看到文章標題，的話，大概就知道本文最後是偏向前者,刻在你心底的名字
，    這部電影我總共看了兩次，第一次是去年金馬影展國片觀影潮，那段期間把幾部入圍，的長片都看了，另一次則是年底帶著好奇心和朋友一起去看了北影版，而看完北影版後才，發現這部電影莫名的是去年停留在我腦袋中最久的電影，縱使這部電影的客觀評價沒有同，期的某些國片來得高,刻在你心底的名字
，    另一方面，也是因為第二次再看北影版的時候，意會到這部電影的企圖心不僅止於說，好一個愛情故事，從這部電影的故事背景特別選在解嚴時期可略知一二，因此單純想從這，部電影中感受愛情氛圍的觀眾，可能會發現這部電影與你想像和期待的不同,刻在你心底的名字
，    而這部電影無論是在劇情或影像呈現上，沒有避諱掉該有的歷史脈絡，例如重現了蔣，經國逝世萬人空巷的場景、多次出現的中華民國國旗乃至學校升旗時國旗歌的吹奏、到軍，歌比賽選擇黑暗性最高的軍歌曲目夜襲等等，這些原先可以技巧性避開的對岸敏感劇，情，電影都毫不避諱的直接呈現,刻在你心底的名字
因此無論題材、故事背景到劇情架構，以商業的角度來，看，該片似乎一開始就將自己限縮於中國市場外，讓自己成為徹頭徹尾的對岸禁片，無非，是希望將電影概念放在權威體制轉變的過程，並用大眾都容易入口的初戀題材做為電影象，徵，讓觀眾看到台灣從解嚴到民主過程中的轉變,刻在你心底的名字
，    基於這些對於電影的想法還是決定把自己的解析寫下來，提供大家討論與參考,刻在你心底的名字
每個人的初戀，都跟史詩電影一樣偉大,刻在你心底的名字
，第一次知道這部電影已經是好一段時間之前的事情了，當時瞿友寧導演正在籌拍這部片，在，網路上說自己要拍一部史詩般的同志電影，請大家幫忙想電影名，最後決定用《刻在你，心底的名字》當作片名，後來一路看著這部片從選角、拍攝到準備上映，再到後來上映後的，故事大家都知道了，這部電影成為台灣首部破億的同志電影，上映時間超長，現在則是上了，Netflix平台，在我觀看這部電影的當天它還在Netflix電影類的前三名，這部電影雖然褒貶，不一，但造成很大的話題與迴響，在主題曲《刻在我心底的名字》Youtube下方的留言有許，多人分享一些心底的小故事,刻在你心底的名字
，一部電影的好壞很難用幾句話就做出評價，但我認為，能觸那個人心底的某一塊，對那個人，來說就是一部好電影了,刻在你心底的名字
